"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","review_per_month"
"1212",5433746,"European eco-chic room in our home in trendy Bklyn",28187447,"Francis","Brooklyn","Bedford-Stuyvesant",40.682620273799,-73.9157618424046,"Private room",130,30,152,1.31,1,228,0,1.31
"1213",5434150,"Charming NYC Studio Loft near Soho & NYU!",27813383,"O","Manhattan","Greenwich Village",40.72876,-74.00075,"Entire home/apt",150,30,67,0.58,1,196,5,0.58
"1214",5439372,"A Historic Harlem Abode",19066350,"Eric","Manhattan","East Harlem",40.801,-73.94598,"Entire home/apt",105,30,127,1.1,1,182,2,1.1
"1215",5442054,"Chef's Kitchen and private garden",16437254,"Benjamin","Brooklyn","Fort Greene",40.68827,-73.97701,"Entire home/apt",293,30,11,0.15,17,338,2,0.15
"1216",5442584,"Centrally located beautiful one bedroom by TimesSq",27204642,"Anna","Manhattan","Theater District",40.76261,-73.98287,"Entire home/apt",210,30,30,0.27,2,305,7,0.27
"1217",5443318,"809-4A 1BR With W/D Columbus Circle",162280872,"Urban Furnished","Manhattan","Hell's Kitchen",40.76667,-73.98805,"Entire home/apt",172,30,23,0.21,221,304,3,0.21
"1218",5445314,"Beautiful Artist loft",21838149,"Marcia","Brooklyn","DUMBO",40.70408,-73.98645,"Private room",265,2,137,1.17,1,91,31,1.17
"1219",5454050,"809-2A Gorgeous 1BR New W/D Modern Best Location",2119276,"Urban Furnished","Manhattan","Hell's Kitchen",40.76696,-73.98853,"Entire home/apt",163,30,22,0.19,29,318,0,0.19
"1220",5469274,"1 BDR 2B IN MODERN BED STUY DUPLEX",3999031,"Akeem","Brooklyn","Bedford-Stuyvesant",40.68939,-73.93178,"Private room",85,30,2,0.02,1,364,0,0.02
"1221",5509771,"Modern, renovated one bedroom apartment",1098902,"Amy","Brooklyn","Park Slope",40.67154,-73.97998,"Entire home/apt",195,30,261,2.23,2,319,3,2.23
"1222",5519207,"Chez Jesse Vacation Spot - Garden",3191371,"Jesse","Manhattan","East Harlem",40.80712,-73.93898,"Private room",98,1,300,2.62,2,145,35,2.62
"1223",5520934,"Huge one bedroom with great light and better vibes",28629958,"Conrad","Brooklyn","Williamsburg",40.71499,-73.9599,"Entire home/apt",255,30,9,0.08,1,336,1,0.08
"1224",5521689,"Great 2BR Midtown close to 5th Ave only Strtng Jan",5032943,"Michael","Manhattan","Midtown",40.75862,-73.97001,"Entire home/apt",300,30,3,0.03,3,365,0,0.03
"1225",5536638,"Studio Apt within Penthouse",28709982,"Sidiq","Brooklyn","Williamsburg",40.72027,-73.95513,"Entire home/apt",175,30,52,0.45,4,88,0,0.45
"1226",5536824,"(LOFT) BEDROOM GREAT  APT ON  LEXINGTON  AVE",24715671,"Julia","Manhattan","Midtown",40.74186,-73.98304,"Entire home/apt",400,30,9,0.08,6,365,0,0.08
"1227",5538410,"Home For Medical Professionals - SUNY Downstate",26377263,"Timothy Artemas","Brooklyn","East Flatbush",40.65309,-73.94587,"Private room",56,30,0,0,46,346,0,0
"1228",5545560,"1892 Brownstone on Landmarked Block",28752891,"Sarah","Manhattan","Upper West Side",40.792080939952,-73.9656537353941,"Private room",350,3,172,2.17,1,62,13,2.17
"1229",5567361,"Modern Apartment in the Heart of Brooklyn",16910623,"Tami","Brooklyn","Prospect-Lefferts Gardens",40.65534,-73.95993,"Entire home/apt",84,30,527,4.54,1,312,3,4.54
"1230",5579240,"🔹️Charming🔹️1br near Airtran & LIRR",17523196,"Diane","Queens","Jamaica",40.69461,-73.79604,"Entire home/apt",74,30,41,0.65,1,35,0,0.65
"1231",5590262,"Entire Bright 1B Apt -  Just 13 Min To Manhattan",669773,"Fabio","Queens","Sunnyside",40.7459,-73.91796,"Entire home/apt",105,30,6,0.06,1,173,0,0.06
"1232",5592990,"Beautiful Morningside Heights 2 Bedroom",28988568,"Sarah","Manhattan","Morningside Heights",40.80826,-73.95912,"Entire home/apt",185,30,1,0.42,1,62,1,0.42
"1233",5593975,"Adorable Private Room w/ backyard!",29005043,"Brianna","Brooklyn","Bedford-Stuyvesant",40.67867,-73.94531,"Private room",125,30,7,0.06,1,180,0,0.06
"1234",5606308,"Amazing 1 BR in Loft in Williamsburg",4514390,"Stephanie","Brooklyn","Williamsburg",40.71217,-73.9684,"Entire home/apt",361,30,55,0.48,1,173,0,0.48
"1235",5627090,"Beautiful Top Unit w/ City Views in Williamsburg",11521860,"David","Brooklyn","Williamsburg",40.71391,-73.9418,"Entire home/apt",200,30,5,0.63,1,337,5,0.63
"1236",5638917,"Studio Loft: Cleaning CDC guidelines implemented",7503643,"Vida","Brooklyn","Greenpoint",40.72541,-73.9403,"Entire home/apt",149,30,8,0.07,8,156,0,0.07
"1237",5647213,"Spacious, Private Suite in Brownstone Brooklyn",148610928,"Andrew","Brooklyn","Bedford-Stuyvesant",40.68337,-73.92668,"Entire home/apt",197,30,71,0.82,1,130,0,0.82
"1238",5649163,"Discounted - Sun drenched 1 bed mins from subway",643512,"Kizzy","Brooklyn","Bedford-Stuyvesant",40.68546,-73.95086,"Entire home/apt",165,30,16,0.16,1,324,2,0.16
"1239",5661631,"Home For Medical Professionals - Interfaith",26377263,"Timothy Artemas","Brooklyn","Bedford-Stuyvesant",40.67809,-73.93649,"Private room",56,30,0,0,46,346,0,0
"1240",5663222,"Stylish Private Studio In NYC",29358602,"Lillian","Manhattan","Harlem",40.80613,-73.95033,"Entire home/apt",92,30,379,3.83,5,217,4,3.83
"1241",5670038,"East Village Art Penthouse w/ Private Roof & Sauna",10807892,"Nora","Manhattan","Lower East Side",40.72284,-73.98912,"Entire home/apt",297,30,88,0.76,1,121,0,0.76
"1242",5679938,"Stunning Furnished Modern Studio",1303542,"Frank","Manhattan","Financial District",40.71081,-74.00762,"Entire home/apt",150,120,3,0.03,1,217,0,0.03
"1243",5681182,"Single Room with Skyline Views",13745141,"William","Brooklyn","Williamsburg",40.7089,-73.9439,"Private room",90,30,0,0,1,269,0,0
"1244",5693879,"Location! Room with Garden Access",29518662,"Jennifer","Brooklyn","Park Slope",40.68261,-73.977,"Private room",88,30,12,0.11,3,321,1,0.11
"1245",5695055,"Newly Renovated Near Central Park",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77266,-73.95535,"Entire home/apt",117,30,7,0.06,31,365,0,0.06
"1246",5697237,"809-2B Studio With a private Terrace By Columbus C",2119276,"Urban Furnished","Manhattan","Hell's Kitchen",40.76656,-73.98706,"Entire home/apt",193,30,10,0.11,29,338,0,0.11
"1247",5706280,"2-Bed Apt Near Central Park",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77171,-73.95535,"Entire home/apt",120,30,12,0.13,31,365,0,0.13
"1248",5715049,"Park Block Studio",29628369,"Nick","Brooklyn","Park Slope",40.6662,-73.97799,"Entire home/apt",225,30,457,3.91,1,339,6,3.91
"1249",5716362,"Junior 1 bedroom",22992748,"Joseph","Manhattan","Two Bridges",40.71097,-73.99713,"Entire home/apt",200,30,31,1,1,33,0,1
"1250",5719742,"Great location, close to everything",87105,"Laura","Manhattan","Upper West Side",40.77874,-73.98505,"Entire home/apt",230,30,18,0.16,2,55,0,0.16
"1251",5728502,"Hand Crafted Williamsburg Sanctuary",26955105,"Danny","Brooklyn","Williamsburg",40.70824,-73.95448,"Entire home/apt",125,30,94,0.81,1,244,2,0.81
"1252",5748301,"Sleeping in NYC, like home.",29817997,"Kandela Y Alberto","Queens","Rego Park",40.72879,-73.856232,"Private room",95,30,268,2.32,1,365,0,2.32
"1253",5749237,"Quiet & Charming West Village 1 BDR",4301655,"Kim","Manhattan","West Village",40.73305,-74.00375,"Entire home/apt",225,30,4,0.03,1,153,0,0.03
"1254",5756464,"Sunny & Spacious Apt Near Subway",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77297,-73.95689,"Entire home/apt",118,30,10,0.11,31,249,2,0.11
"1255",5761908,"Beautiful one bedroom near Lincoln Center",29879873,"Laurent","Manhattan","Chelsea",40.73801,-73.9969,"Entire home/apt",145,30,14,0.13,1,268,0,0.13
"1256",5770483,"Cozy Quiet 1 BR Apt Hell's Kitchen",29936494,"Monica","Manhattan","Hell's Kitchen",40.7630704406226,-73.9882105396755,"Entire home/apt",300,30,85,0.74,1,321,1,0.74
"1257",5771366,"Authentic New York Vintage Home",1211067,"Hans, Sandra & Son","Staten Island","Clifton",40.6212016871218,-74.0855797305471,"Private room",69,30,181,1.59,2,237,0,1.59
"1258",5783517,"KLO Room #1 With Private Bathroom",23533897,"Fatou","Brooklyn","Crown Heights",40.67614,-73.95235,"Private room",161,1,108,0.92,6,335,39,0.92
"1259",5797144,"Artsy and Cozy E. Village Apt.",820011,"Ike","Manhattan","East Village",40.726182199276,-73.9884123179343,"Entire home/apt",110,30,0,0,1,165,0,0
"1260",5806273,"Great and private place to stay in Manhattan!",23719409,"Carlina","Manhattan","Harlem",40.8261,-73.95131,"Private room",80,30,190,1.63,1,0,0,1.63
"1261",5811500,"Cozy Nest 15 Minutes from Manhattan",2558779,"Marina","Queens","Ridgewood",40.70299,-73.90543,"Private room",65,30,83,0.72,1,364,0,0.72
"1262",5815437,"Charming duplex townhouse",402591,"Marshall","Brooklyn","Bedford-Stuyvesant",40.69043,-73.92772,"Shared room",150,30,8,0.07,1,213,0,0.07
"1263",5831012,"Spacious bedroom in Oversized Apt.",1409854,"Didi","Manhattan","Upper East Side",40.77143,-73.94797,"Private room",150,30,1,0.01,1,55,0,0.01
"1264",5839268,"Charming West Village Studio",16064632,"Blakely","Manhattan","West Village",40.73482,-74.00628,"Entire home/apt",225,30,1,0.03,1,89,0,0.03
"1265",5846745,"Spacious room in fun, quiet house",24561040,"Ame","Brooklyn","Park Slope",40.6783840723125,-73.975782964544,"Private room",135,2,341,2.95,2,0,53,2.95
"1266",5856685,"Private Room in “Hipster Times Square”",4194830,"Stephanie","Brooklyn","Williamsburg",40.71187,-73.95777,"Private room",70,30,20,0.2,1,63,0,0.2
"1267",5860123,"Tall Ceilings & Sunlight Galore",16437254,"Benjamin","Brooklyn","Clinton Hill",40.685,-73.96044,"Entire home/apt",254,30,17,0.16,17,248,3,0.16
"1268",5866656,"Home For Medical Professionals - Maimonides",26377263,"Timothy Artemas","Brooklyn","Borough Park",40.64051,-73.99868,"Private room",61,30,0,0,46,346,0,0
"1269",5873714,"East Village -  Beautiful 1 Bedroom",30500226,"Majeed","Manhattan","East Village",40.7322006225586,-73.9853897094727,"Entire home/apt",175,30,22,0.19,1,166,3,0.19
"1270",5882725,"Beautiful Private Williamsburg Suite with Terrace",20557884,"Anita","Brooklyn","Williamsburg",40.70709,-73.94949,"Entire home/apt",185,30,161,1.39,1,307,0,1.39
"1271",5889379,"Che' Randall 3
10 min from Manhattan!",30585124,"Rawn","Bronx","Longwood",40.8187255876979,-73.9080853511016,"Private room",55,30,67,0.77,3,117,4,0.77
"1272",5892794,"Old Brooklyn Charm+ Heavenly Garden",17862696,"Shahla","Brooklyn","Gowanus",40.67324,-73.99231,"Entire home/apt",185,30,10,0.09,1,307,1,0.09
"1273",5895056,"2 Flushing Sunny Garden View 舒适阳光房",30616879,"Anna","Queens","Flushing",40.754,-73.80858,"Private room",56,30,98,0.86,4,62,0,0.86
"1274",5895082,"45 Ave 159 st Flushing private room",30616879,"Anna","Queens","Flushing",40.76204,-73.80576,"Private room",55,30,103,0.9,4,90,1,0.9
"1275",5899598,"1-BdRm Entire Apartment St. George",6319915,"Jason","Staten Island","St. George",40.64391,-74.08281,"Entire home/apt",55,30,150,1.35,2,0,1,1.35
"1276",5931103,"Bright, Cheerful, and Private Apartment",24982374,"David","Brooklyn","Clinton Hill",40.69576,-73.96181,"Entire home/apt",165,30,134,1.38,1,322,1,1.38
"1277",5936796,"Room-Convenient UES Near everything",30824695,"Idamil","Manhattan","Upper East Side",40.78297,-73.94559,"Private room",75,30,3,0.03,1,201,0,0.03
"1278",5947617,"Net Zero Rockaway beach house",30877650,"Robert","Queens","Arverne",40.59017,-73.78985,"Private room",75,30,0,0,1,269,0,0
"1279",5979363,"Prime Williamsburg Open-plan Industrial Style Loft",9057251,"Lizzie","Brooklyn","Williamsburg",40.7133659343327,-73.9632724444026,"Entire home/apt",288,30,13,0.67,1,144,1,0.67
"1280",5989528,"Quiet Street in a Noisy City",31097883,"Rachel","Brooklyn","Windsor Terrace",40.65118,-73.97921,"Entire home/apt",250,30,2,0.03,1,139,0,0.03
"1281",6005868,"Sunny, Spacious & Sweet 2BD home!",31177258,"Grace","Brooklyn","Williamsburg",40.71118,-73.95192,"Entire home/apt",245,30,46,0.4,1,0,0,0.4
"1282",6018589,"Charming Private Room",31241183,"Lilian","Manhattan","Washington Heights",40.8391,-73.94062,"Private room",65,30,47,0.41,3,204,2,0.41
"1283",6031001,"Private Room in Prime Williamsburg",30021924,"Perry","Brooklyn","Williamsburg",40.71583,-73.94981,"Private room",90,30,5,0.04,1,365,0,0.04
"1284",6040757,"Big & Bright w Terrace near park!",23713669,"Vanessa","Brooklyn","Prospect Heights",40.67404,-73.96518,"Entire home/apt",250,30,37,0.32,1,126,0,0.32
"1285",6052119,"Newly renovated! Loft in Brooklyn NYC",8893700,"John","Brooklyn","Sunset Park",40.66191,-73.99438,"Entire home/apt",175,30,12,0.16,2,72,1,0.16
"1286",6066563,"Garden House in the East Bronx",19810363,"Eric","Bronx","Clason Point",40.81241,-73.85639,"Entire home/apt",125,30,205,1.79,1,332,1,1.79
"1287",6069703,"Urban sanctuary near Bedford L!",17958459,"Maria","Brooklyn","Williamsburg",40.71288,-73.96341,"Entire home/apt",145,30,70,0.61,1,307,1,0.61
"1288",6071870,"Live in Harlem close to Columbia U!",21940966,"Mekkie","Manhattan","Harlem",40.80433,-73.958,"Private room",50,30,12,0.11,2,118,0,0.11
"1289",6078234,"5* Chic, Spacious & Quiet Manhattan NYC 1BDR Gem!",31425596,"Kevin","Manhattan","Upper West Side",40.78835,-73.97974,"Entire home/apt",275,30,163,1.41,1,75,4,1.41
"1290",6079079,"4 BEDROOMS  HOUSE STEPS TO ST JOHNS UNIVERSITY",30214562,"Sharon","Queens","Jamaica Estates",40.72574,-73.78878,"Entire home/apt",229,30,53,0.46,1,300,0,0.46
"1291",6084475,"Timeless Nyc Lic 2A",31534322,"Nia","Queens","Long Island City",40.74652,-73.94485,"Private room",90,30,105,0.91,8,69,2,0.91
"1292",6091850,"Cozy room in a charming house in trendy LIC",31614694,"Silvia","Queens","Long Island City",40.760786,-73.928743,"Private room",130,5,317,2.8,1,159,26,2.8
"1293",6094046,"Central  Times Square w prvte bath",31626212,"Troy","Manhattan","Theater District",40.75893,-73.98384,"Private room",86,30,174,1.51,5,192,1,1.51
"1294",6101104,"1 Bedroom Upper East Side Apartment",9107715,"Michele","Manhattan","Upper East Side",40.7730927812839,-73.9511466469892,"Entire home/apt",300,3,46,0.41,1,230,1,0.41
"1295",6105742,"Just Steps to Cntrl PK & museums...",4168573,"Stephanie","Manhattan","Upper East Side",40.77956,-73.94754,"Entire home/apt",300,30,16,0.14,1,365,0,0.14
"1296",6129078,"Artist Studio in Heart of SOHO",25146314,"John","Manhattan","SoHo",40.7257358,-74.0017575,"Entire home/apt",160,30,4,0.3,1,260,3,0.3
"1297",6130145,"Moma Casanova. New Additions!",29871437,"Ester","Queens","Sunnyside",40.74299,-73.91576,"Private room",60,30,139,1.2,1,343,3,1.2
"1298",6131606,"Harmony House 2 on Madison Street",21014758,"Garnet","Brooklyn","Bedford-Stuyvesant",40.68876,-73.92166,"Private room",49,30,114,1.03,2,72,3,1.03
"1299",6145637,"Room in LES apartment",9532490,"Alexandra","Manhattan","East Village",40.73222,-73.9898,"Shared room",90,30,69,0.6,3,364,0,0.6
"1300",6146783,"Quiet, quaint room in Victorian Town House",14796247,"Sandra","Brooklyn","Flatbush",40.63992,-73.96424,"Private room",45,6,130,1.24,2,91,20,1.24
"1301",6181131,"Quiet Room Near RUMC (1st floor, Room 3)",32060911,"Ervis","Staten Island","West Brighton",40.63451,-74.11527,"Private room",45,30,26,0.23,7,321,4,0.23
"1302",6185599,"Nice and Comfortable Private Room",31241183,"Lilian","Manhattan","Washington Heights",40.83744,-73.94061,"Private room",65,30,53,0.46,3,164,2,0.46
"1303",6194461,"Best Apt in Queens Close NYC. MSG me 4 less days.",4176137,"Jason","Queens","Forest Hills",40.72256,-73.84276,"Private room",250,30,52,0.46,1,250,0,0.46
"1304",6221877,"Brooklyn Zen Gem w/Personal Balcony",31675601,"Sophie","Brooklyn","Bay Ridge",40.6256294250488,-74.0289688110352,"Private room",75,30,75,0.66,4,196,5,0.66
"1305",6226794,"1 bedroom apartment  is rented  - WHOLE PLACE",32295605,"Yana","Manhattan","Upper East Side",40.76486,-73.95991,"Private room",200,30,91,0.81,2,349,0,0.81
"1306",6227680,"SUNY Downstate/ kings county Amazing 2 Br apt!",23548583,"Shari","Brooklyn","East Flatbush",40.65249,-73.9439,"Entire home/apt",120,30,37,0.32,2,56,1,0.32
"1307",6228461,"Brooklyn Zen Gem Serenity Bedroom",31675601,"Sophie","Brooklyn","Bay Ridge",40.6256294250488,-74.0289688110352,"Private room",75,30,76,0.66,4,214,3,0.66
"1308",6237443,"Fantastic location : Spacious Room  w/ Bathroom",32305413,"Laurence","Brooklyn","Prospect Heights",40.67422,-73.96759,"Private room",104,3,406,3.53,1,79,59,3.53
"1309",6237974,"Brownstone Flat for Extended Stay - Close to NYC!",25689357,"Peter","Brooklyn","Bedford-Stuyvesant",40.6829403914993,-73.9244054091468,"Entire home/apt",85,30,238,2.06,1,283,0,2.06
"1310",6242600,"Double Bed In a Central Location",32406934,"Alleyne","Brooklyn","Bedford-Stuyvesant",40.67966,-73.94093,"Private room",180,30,9,0.1,1,363,0,0.1
"1311",6244089,"Modern 3BR Brownstone Apartment",17264040,"Junior","Bronx","Mount Hope",40.84815,-73.90448,"Entire home/apt",125,30,91,0.79,5,334,0,0.79
"1312",6255597,"FT Greene - Oversized Parlor",11189753,"Sj","Brooklyn","Fort Greene",40.68565,-73.97121,"Entire home/apt",220,30,57,0.49,4,365,0,0.49
"1313",6256470,"⭐️⭐️ The Most Affordable 3BR Apartment  ⭐️⭐️",17264040,"Junior","Bronx","Mount Hope",40.84625,-73.90436,"Entire home/apt",125,30,119,1.05,5,365,0,1.05
"1314",6259593,"Easy Great Private Room!",3562322,"Lord Daniel","Brooklyn","Bedford-Stuyvesant",40.68622,-73.95257,"Private room",35,30,73,0.64,6,50,5,0.64
"1315",6269945,"Manhattan Apartment (Female Guests)",32583105,"Nancy","Manhattan","Upper East Side",40.77941,-73.95195,"Private room",100,30,85,0.74,1,362,0,0.74
"1316",6282629,"Entire 1bd - 7 train stops Times Sq",32658478,"Femi","Manhattan","Harlem",40.81665,-73.93483,"Entire home/apt",78,31,56,0.49,1,62,0,0.49
"1317",6291371,"Brooklyn Zen Gem Restful Retreat",31675601,"Sophie","Brooklyn","Bay Ridge",40.6256294250488,-74.0289688110352,"Private room",65,30,66,0.57,4,320,4,0.57
"1318",6303109,"COBBLE HILL SUMMER HAVEN",32778868,"Jacqueline Mia","Brooklyn","Cobble Hill",40.68537,-73.99966,"Entire home/apt",300,55,1,0.01,1,83,0,0.01
"1319",6303845,"A/C/G Trains - Home Share w/ Young Professionals",2822805,"Olivier","Brooklyn","Bedford-Stuyvesant",40.6862,-73.95134,"Private room",90,30,33,0.29,20,339,1,0.29
"1320",6304002,"A/C/G Trains - Home Share with Young Professionals",2822805,"Olivier","Brooklyn","Bedford-Stuyvesant",40.68624,-73.94914,"Private room",67,10,35,0.31,20,265,3,0.31
"1321",6326681,"Cozy apt convenient to everything!",241395,"Shien-Ru","Manhattan","East Village",40.72556,-73.99036,"Entire home/apt",170,30,15,0.13,1,358,3,0.13
"1322",6327601,"Luxury-Bright-Spacious-Midtown-City Views",32931660,"Victor","Manhattan","Hell's Kitchen",40.76245,-73.98667,"Entire home/apt",189,30,64,0.56,1,169,1,0.56
"1323",6328394,"One Bedroom Apt in a renovated brownstone (TT)",8876603,"Tammy","Manhattan","Harlem",40.8137263019627,-73.9481071353068,"Entire home/apt",130,30,249,2.2,1,358,1,2.2
"1324",6329973,"Times Square room with private bath",31626212,"Troy","Manhattan","Theater District",40.75882,-73.98362,"Private room",71,30,157,1.37,5,226,3,1.37
"1325",6330321,"Mellow, Relaxed Apt",6319915,"Jason","Staten Island","St. George",40.64499,-74.08092,"Entire home/apt",79,30,170,1.48,2,29,1,1.48
"1326",6333994,"Two Bedroom in a townhouse with a patio in Nolita!",4194894,"Esef","Manhattan","Lower East Side",40.71969,-73.99404,"Entire home/apt",425,30,199,1.77,1,337,5,1.77
"1327",6343641,"Private Room Right by Subway to Manhattan *alt*",32865595,"Sho-Boo Of Sho-Boo Suite","Brooklyn","Prospect-Lefferts Gardens",40.66238,-73.96281,"Private room",69,30,53,0.46,1,248,0,0.46
"1328",6348972,"Cosy & Quiet Room in Harlem",33074274,"Vigil","Manhattan","Harlem",40.8062911064159,-73.9484361698244,"Private room",77,5,103,0.89,3,305,27,0.89
"1329",6355861,"Modern 1BD steps from Prospect Park",33111568,"Jamie","Brooklyn","Flatbush",40.65278,-73.96489,"Entire home/apt",145,30,16,0.14,1,33,0,0.14
"1330",6356070,"Ocean Hill - Beautiful 3 Bedroom",20320155,"Alex & Family","Brooklyn","Bedford-Stuyvesant",40.68126,-73.91374,"Entire home/apt",140,30,86,0.75,1,362,0,0.75
"1331",6357128,"Private Room in Beautiful Apartment",20156894,"Peter","Manhattan","Harlem",40.80803,-73.94796,"Private room",179,3,46,0.44,1,70,9,0.44
"1332",6380118,"Brooklyn artist apartment",6645134,"May","Brooklyn","Bushwick",40.69964,-73.91647,"Private room",42,30,4,0.04,1,96,0,0.04
"1333",6384275,"GARDEN OASIS CLINTON HILL BROWNSTONE",252121,"Emiliano","Brooklyn","Clinton Hill",40.68138,-73.96407,"Entire home/apt",350,30,114,1,1,364,0,1
"1334",6407534,"Sunny, renovated apartment close to everything!",5919678,"Carole","Manhattan","Lower East Side",40.72129,-73.98923,"Private room",200,30,18,0.16,1,87,0,0.16
